Date,State,Cases,Deaths
1/23/2021,Montana,91448,1142
1/23/2021,Nebraska,187974,1966
1/23/2021,Nevada,269928,4017
1/23/2021,New Hampshire,61576,981
1/23/2021,New Jersey,657536,20934
1/23/2021,New Mexico,168579,3117
1/23/2021,New York,1323569,41694
1/23/2021,North Carolina,713300,8623
1/23/2021,North Dakota,96745,1436
1/23/2021,Ohio,859841,10680
1/23/2021,Oklahoma,370149,3231
1/23/2021,Oregon,137600,1882
1/23/2021,Pennsylvania,805272,20526
1/23/2021,Rhode Island,109735,2083
1/23/2021,South Carolina,413789,6479
1/23/2021,South Dakota,106963,1696
1/23/2021,Tennessee,692048,8736
1/23/2021,Texas,2240136,34859
1/23/2021,Utah,334889,1582
1/23/2021,Vermont,10908,170
1/23/2021,Virginia,468655,6079
1/23/2021,Washington,304107,4182
1/23/2021,West Virginia,114752,1872
1/23/2021,Wisconsin,580003,6187
1/23/2021,Wyoming,50583,571
1/24/2021,Alabama,441170,6660
1/24/2021,Alaska,52982,250
1/24/2021,Arizona,722574,12238
1/24/2021,Arkansas,284066,4606
1/24/2021,California,3186036,37118
1/24/2021,Colorado,387960,5588
1/24/2021,Connecticut,237815,6819
1/24/2021,Delaware,74575,1041
1/24/2021,District of Columbia,35301,872
1/24/2021,Florida,1649441,25292
1/24/2021,Georgia,842798,12838
1/24/2021,Hawaii,25093,339
1/24/2021,Idaho,159581,1671
1/24/2021,Illinois,1104206,20680
1/24/2021,Indiana,614120,9716
1/24/2021,Iowa,313140,4487
1/24/2021,Kansas,269611,3598
1/24/2021,Kentucky,349194,3687
1/24/2021,Louisiana,383862,8565
1/24/2021,Maine,36598,544
1/24/2021,Maryland,341666,6865
1/24/2021,Massachusetts,500037,14133
1/24/2021,Michigan,594700,15170
1/24/2021,Minnesota,455057,6163
1/24/2021,Mississippi,264219,5772
1/24/2021,Missouri,487640,6956
1/24/2021,Montana,91662,1152
1/24/2021,Nebraska,188241,1966
1/24/2021,Nevada,271029,4027
1/24/2021,New Hampshire,62337,987
1/24/2021,New Jersey,662808,20951
1/24/2021,New Mexico,169205,3147
1/24/2021,New York,1335952,41889
1/24/2021,North Carolina,718955,8739
1/24/2021,North Dakota,96842,1436
1/24/2021,Ohio,864322,10711
1/24/2021,Oklahoma,373090,3279
1/24/2021,Oregon,138168,1885
1/24/2021,Pennsylvania,808951,20609
1/24/2021,Rhode Island,109735,2083
1/24/2021,South Carolina,418325,6547
1/24/2021,South Dakota,107148,1705
1/24/2021,Tennessee,694381,8776
1/24/2021,Texas,2247849,35050
1/24/2021,Utah,336405,1595
1/24/2021,Vermont,11033,170
1/24/2021,Virginia,472447,6078
1/24/2021,Washington,304523,4182
1/24/2021,West Virginia,115307,1895
1/24/2021,Wisconsin,581377,6193
1/24/2021,Wyoming,50898,571
1/25/2021,Alabama,443009,6662
1/25/2021,Alaska,53061,250
1/25/2021,Arizona,728231,12239
1/25/2021,Arkansas,284702,4650
1/25/2021,California,3212939,37499
1/25/2021,Colorado,389227,5602
1/25/2021,Connecticut,243632,6911
1/25/2021,Delaware,75191,1049
1/25/2021,District of Columbia,35505,879
1/25/2021,Florida,1658161,25445
1/25/2021,Georgia,847036,12890
1/25/2021,Hawaii,25209,339
1/25/2021,Idaho,160182,1687
1/25/2021,Illinois,1107388,20744
1/25/2021,Indiana,616310,9728
1/25/2021,Iowa,313907,4488
1/25/2021,Kansas,272220,3622
1/25/2021,Kentucky,351462,3730
1/25/2021,Louisiana,385942,8590
1/25/2021,Maine,37046,547
1/25/2021,Maryland,343353,6900
1/25/2021,Massachusetts,503688,14178
1/25/2021,Michigan,597781,15208
1/25/2021,Minnesota,455851,6166
1/25/2021,Mississippi,265146,5777
1/25/2021,Missouri,489865,6968
1/25/2021,Montana,91905,1152
1/25/2021,Nebraska,188850,1984
1/25/2021,Nevada,272006,4032
1/25/2021,New Hampshire,62768,990
1/25/2021,New Jersey,666951,20972
1/25/2021,New Mexico,169696,3159
1/25/2021,New York,1347924,42090
1/25/2021,North Carolina,724154,8777
1/25/2021,North Dakota,96899,1436
1/25/2021,Ohio,868656,10768
1/25/2021,Oklahoma,374853,3293
1/25/2021,Oregon,138587,1892
1/25/2021,Pennsylvania,813665,20664
1/25/2021,Rhode Island,111754,2110
1/25/2021,South Carolina,421417,6552
1/25/2021,South Dakota,107180,1705
1/25/2021,Tennessee,695935,8887
1/25/2021,Texas,2268260,35236
1/25/2021,Utah,337269,1599
1/25/2021,Vermont,11165,171
1/25/2021,Virginia,478619,6081
1/25/2021,Washington,306489,4221
1/25/2021,West Virginia,115839,1899
1/25/2021,Wisconsin,582477,6203
1/25/2021,Wyoming,51062,571
1/26/2021,Alabama,445909,6896
1/26/2021,Alaska,53143,251
1/26/2021,Arizona,734613,12489
1/26/2021,Arkansas,287187,4690
1/26/2021,California,3234571,38222
1/26/2021,Colorado,390662,5617
1/26/2021,Connecticut,244899,6934
1/26/2021,Delaware,75490,1065
1/26/2021,District of Columbia,35700,888
1/26/2021,Florida,1667755,25672
1/26/2021,Georgia,855488,13065
1/26/2021,Hawaii,25272,398
1/26/2021,Idaho,160727,1691
1/26/2021,Illinois,1111028,20853
1/26/2021,Indiana,618037,9807
1/26/2021,Iowa,315002,4492
1/26/2021,Kansas,272303,3625
1/26/2021,Kentucky,354191,3769
1/26/2021,Louisiana,388562,8621
1/26/2021,Maine,37708,558
1/26/2021,Maryland,344839,6963
1/26/2021,Massachusetts,506183,14220
1/26/2021,Michigan,600175,15294
1/26/2021,Minnesota,456558,6174
1/26/2021,Mississippi,266598,5852
1/26/2021,Missouri,491544,7082
1/26/2021,Montana,92249,1186
1/26/2021,Nebraska,189151,1997
1/26/2021,Nevada,272942,4092
1/26/2021,New Hampshire,63172,994
1/26/2021,New Jersey,671727,21105
1/26/2021,New Mexico,170296,3173
1/26/2021,New York,1358964,42273
1/26/2021,North Carolina,728645,8839
1/26/2021,North Dakota,97031,1440
1/26/2021,Ohio,872918,10856
1/26/2021,Oklahoma,376424,3323
1/26/2021,Oregon,139355,1909
1/26/2021,Pennsylvania,818330,20883
1/26/2021,Rhode Island,112396,2126
1/26/2021,South Carolina,423667,6578
1/26/2021,South Dakota,107380,1705
1/26/2021,Tennessee,699570,9078
1/26/2021,Texas,2288854,35544
1/26/2021,Utah,338675,1614
1/26/2021,Vermont,11285,171
1/26/2021,Virginia,483326,6174
1/26/2021,Washington,307880,4245
1/26/2021,West Virginia,116978,1928
1/26/2021,Wisconsin,584041,6268
1/26/2021,Wyoming,51152,596
1/27/2021,Alabama,449086,7172
1/27/2021,Alaska,53322,252
1/27/2021,Arizona,740599,12668
1/27/2021,Arkansas,288964,4742
1/27/2021,California,3253201,38927
1/27/2021,Colorado,392448,5648
1/27/2021,Connecticut,247339,6976
1/27/2021,Delaware,75832,1072
1/27/2021,District of Columbia,35865,895
1/27/2021,Florida,1676163,25832
1/27/2021,Georgia,861830,13222
1/27/2021,Hawaii,25366,401
1/27/2021,Idaho,161369,1716
1/27/2021,Illinois,1114798,20950
1/27/2021,Indiana,620275,9845
1/27/2021,Iowa,316114,4500
1/27/2021,Kansas,275468,3718
1/27/2021,Kentucky,356837,3805
1/27/2021,Louisiana,392416,8688
1/27/2021,Maine,38170,562
1/27/2021,Maryland,346734,6996
1/27/2021,Massachusetts,509503,14304
1/27/2021,Michigan,602207,15303
1/27/2021,Minnesota,457385,6192
1/27/2021,Mississippi,268672,5917
1/27/2021,Missouri,493392,7118
1/27/2021,Montana,92619,1202
1/27/2021,Nebraska,189847,2010
1/27/2021,Nevada,274039,4139
1/27/2021,New Hampshire,63563,1006
1/27/2021,New Jersey,676537,21234
1/27/2021,New Mexico,171047,3200
1/27/2021,New York,1369329,42434
1/27/2021,North Carolina,733543,8959
1/27/2021,North Dakota,97185,1441
1/27/2021,Ohio,878284,10931
1/27/2021,Oklahoma,379110,3388
1/27/2021,Oregon,140063,1936
1/27/2021,Pennsylvania,824216,21105
1/27/2021,Rhode Island,113009,2135
1/27/2021,South Carolina,427231,6673
1/27/2021,South Dakota,107608,1739
1/27/2021,Tennessee,701997,9230
1/27/2021,Texas,2308600,36024
1/27/2021,Utah,340684,1620
1/27/2021,Vermont,11379,172
1/27/2021,Virginia,488553,6228
1/27/2021,Washington,309604,4294
1/27/2021,West Virginia,117775,1953
1/27/2021,Wisconsin,585600,6306
1/27/2021,Wyoming,51368,596
1/28/2021,Alabama,452734,7340
1/28/2021,Alaska,53524,253
1/28/2021,Arizona,745976,12861
1/28/2021,Arkansas,290856,4784
1/28/2021,California,3272829,39527
1/28/2021,Colorado,394668,5670
1/28/2021,Connecticut,248765,7020
1/28/2021,Delaware,76495,1075
1/28/2021,District of Columbia,36132,902
1/28/2021,Florida,1687586,26034
1/28/2021,Georgia,869165,13404
1/28/2021,Hawaii,25460,403
1/28/2021,Idaho,161863,1724
1/28/2021,Illinois,1119004,21074
1/28/2021,Indiana,623094,9879
1/28/2021,Iowa,317124,4532
1/28/2021,Kansas,275585,3718
1/28/2021,Kentucky,359978,3863
1/28/2021,Louisiana,394909,8743
1/28/2021,Maine,38454,567
1/28/2021,Maryland,348925,7037
1/28/2021,Massachusetts,514134,14348
1/28/2021,Michigan,604458,15393
1/28/2021,Minnesota,458701,6208
1/28/2021,Mississippi,270476,5945
1/28/2021,Missouri,495619,7141
1/28/2021,Montana,93018,1213
1/28/2021,Nebraska,190585,2013
1/28/2021,Nevada,275125,4188
1/28/2021,New Hampshire,64258,1022
1/28/2021,New Jersey,681283,21301
1/28/2021,New Mexico,171719,3228
1/28/2021,New York,1383112,42639
1/28/2021,North Carolina,740303,9099
1/28/2021,North Dakota,97330,1442
1/28/2021,Ohio,883716,11006
1/28/2021,Oklahoma,381430,3423
1/28/2021,Oregon,140783,1946
1/28/2021,Pennsylvania,830295,21350
1/28/2021,Rhode Island,113754,2144
1/28/2021,South Carolina,431169,6903
1/28/2021,South Dakota,107795,1763
1/28/2021,Tennessee,704464,9332
1/28/2021,Texas,2328099,36434
1/28/2021,Utah,342445,1620
1/28/2021,Vermont,11523,172
1/28/2021,Virginia,493674,6308
1/28/2021,Washington,312042,4328
1/28/2021,West Virginia,118562,1983
1/28/2021,Wisconsin,587580,6339
1/28/2021,Wyoming,51430,596
1/29/2021,Alabama,455582,7566
1/29/2021,Alaska,53705,253
1/29/2021,Arizona,750787,13047
1/29/2021,Arkansas,292563,4831
1/29/2021,California,3292572,40192
1/29/2021,Colorado,395772,5694
1/29/2021,Connecticut,250023,7046
1/29/2021,Delaware,76935,1078
1/29/2021,District of Columbia,36414,907
1/29/2021,Florida,1698562,26253
1/29/2021,Georgia,875514,13557
1/29/2021,Hawaii,25599,404
1/29/2021,Idaho,162482,1727
1/29/2021,Illinois,1123152,21147
1/29/2021,Indiana,625730,9925
1/29/2021,Iowa,317689,4577
1/29/2021,Kansas,277623,3779
1/29/2021,Kentucky,362123,3910
1/29/2021,Louisiana,397276,8801
1/29/2021,Maine,38813,570
1/29/2021,Maryland,350805,7076
1/29/2021,Massachusetts,517252,14444
1/29/2021,Michigan,606480,15401
1/29/2021,Minnesota,459815,6236
1/29/2021,Mississippi,272662,5983
1/29/2021,Missouri,497838,7162
1/29/2021,Montana,93322,1228
1/29/2021,Nebraska,190709,2020
1/29/2021,Nevada,276507,4225
1/29/2021,New Hampshire,64838,1036
1/29/2021,New Jersey,687269,21383
1/29/2021,New Mexico,172798,3250
1/29/2021,New York,1396063,42825
1/29/2021,North Carolina,747322,9213
1/29/2021,North Dakota,97483,1444
1/29/2021,Ohio,888591,11073
1/29/2021,Oklahoma,384217,3471
1/29/2021,Oregon,141729,1956
1/29/2021,Pennsylvania,839888,21524
1/29/2021,Rhode Island,114438,2154
1/29/2021,South Carolina,435633,6942
1/29/2021,South Dakota,107955,1768
1/29/2021,Tennessee,708721,9374
1/29/2021,Texas,2346818,36804
1/29/2021,Utah,343962,1656
1/29/2021,Vermont,11658,172
1/29/2021,Virginia,497912,6379
1/29/2021,Washington,314033,4368
1/29/2021,West Virginia,119467,2006
1/29/2021,Wisconsin,589384,6393
1/29/2021,Wyoming,51690,596
1/30/2021,Alabama,455582,7566
1/30/2021,Alaska,53851,253
1/30/2021,Arizona,756027,13111
1/30/2021,Arkansas,294387,4838
1/30/2021,California,3310100,40694
1/30/2021,Colorado,396120,5696
1/30/2021,Connecticut,250023,7046
1/30/2021,Delaware,77551,1081
1/30/2021,District of Columbia,36662,909
1/30/2021,Florida,1713581,26359
1/30/2021,Georgia,881740,13776
1/30/2021,Hawaii,25708,404
1/30/2021,Idaho,162762,1727
1/30/2021,Illinois,1126448,21213
1/30/2021,Indiana,628069,9967
1/30/2021,Iowa,319110,4651
1/30/2021,Kansas,277623,3779
1/30/2021,Kentucky,365016,3967
1/30/2021,Louisiana,397276,8801
1/30/2021,Maine,39168,590
1/30/2021,Maryland,352902,7107
1/30/2021,Massachusetts,521360,14531
1/30/2021,Michigan,607833,15516
1/30/2021,Minnesota,460887,6255
1/30/2021,Mississippi,274190,6018
1/30/2021,Missouri,498808,7175
1/30/2021,Montana,93793,1233
1/30/2021,Nebraska,191569,2025
1/30/2021,Nevada,277547,4268
1/30/2021,New Hampshire,65362,1042
1/30/2021,New Jersey,692543,21455
1/30/2021,New Mexico,173539,3267
1/30/2021,New York,1408955,42996
1/30/2021,North Carolina,747948,9215
1/30/2021,North Dakota,97587,1447
1/30/2021,Ohio,892781,11124
1/30/2021,Oklahoma,386590,3504
1/30/2021,Oregon,142417,1972
1/30/2021,Pennsylvania,844519,21658
1/30/2021,Rhode Island,114438,2154
1/30/2021,South Carolina,439785,7014
1/30/2021,South Dakota,108070,1775
1/30/2021,Tennessee,710748,9483
1/30/2021,Texas,2360584,37096
1/30/2021,Utah,345430,1664
1/30/2021,Vermont,11831,173
1/30/2021,Virginia,502221,6449
1/30/2021,Washington,315448,4368
1/30/2021,West Virginia,120340,2015
1/30/2021,Wisconsin,590997,6433
1/30/2021,Wyoming,51704,596
1/31/2021,Alabama,459639,7688
1/31/2021,Alaska,53985,253
1/31/2021,Arizona,758576,13120
1/31/2021,Arkansas,295268,4868
1/31/2021,California,3324064,40928
1/31/2021,Colorado,397138,5711
1/31/2021,Connecticut,250023,7046
1/31/2021,Delaware,78071,1090
1/31/2021,District of Columbia,36872,913
1/31/2021,Florida,1721369,26478
1/31/2021,Georgia,885249,13778
1/31/2021,Hawaii,25786,407
1/31/2021,Idaho,162762,1727
1/31/2021,Illinois,1128750,21242
1/31/2021,Indiana,629793,9974
1/31/2021,Iowa,319408,4901
1/31/2021,Kansas,277633,3779
1/31/2021,Kentucky,366857,3977
1/31/2021,Louisiana,400626,8859
1/31/2021,Maine,39324,590
1/31/2021,Maryland,354649,7127
1/31/2021,Massachusetts,524025,14577
1/31/2021,Michigan,607901,15516
1/31/2021,Minnesota,461875,6268
1/31/2021,Mississippi,275001,6045
1/31/2021,Missouri,499530,7176
1/31/2021,Montana,93961,1234
1/31/2021,Nebraska,191763,2025
1/31/2021,Nevada,278447,4271
1/31/2021,New Hampshire,65695,1057
1/31/2021,New Jersey,696831,21484
1/31/2021,New Mexico,174064,3285
1/31/2021,New York,1420164,43178
1/31/2021,North Carolina,758158,9381
1/31/2021,North Dakota,97655,1447
1/31/2021,Ohio,895792,11178
1/31/2021,Oklahoma,389472,3547
1/31/2021,Oregon,142417,1972
1/31/2021,Pennsylvania,848244,21715
1/31/2021,Rhode Island,114438,2154
1/31/2021,South Carolina,443386,7042
1/31/2021,South Dakota,108250,1778
1/31/2021,Tennessee,713290,9557
1/31/2021,Texas,2372960,37242
1/31/2021,Utah,346624,1665
1/31/2021,Vermont,11965,174
1/31/2021,Virginia,504779,6464
1/31/2021,Washington,315769,4369
1/31/2021,West Virginia,121001,2024
1/31/2021,Wisconsin,592140,6437
1/31/2021,Wyoming,51912,596
2/1/2021,Alabama,460860,7688
2/1/2021,Alaska,54091,253
2/1/2021,Arizona,762458,13124
2/1/2021,Arkansas,296494,4895
2/1/2021,California,3341656,41284
2/1/2021,Colorado,399384,5737
2/1/2021,Connecticut,253954,7119
2/1/2021,Delaware,78495,1101
2/1/2021,District of Columbia,37008,916
2/1/2021,Florida,1727099,26684
2/1/2021,Georgia,888462,13821
2/1/2021,Hawaii,25870,407
2/1/2021,Idaho,163291,1737
2/1/2021,Illinois,1131212,21273
2/1/2021,Indiana,631502,9989
2/1/2021,Iowa,320187,4906
2/1/2021,Kansas,279587,3809
2/1/2021,Kentucky,368623,3995
2/1/2021,Louisiana,401591,8912
2/1/2021,Maine,39543,595
2/1/2021,Maryland,355812,7154
2/1/2021,Massachusetts,526423,14607
2/1/2021,Michigan,610524,15527
2/1/2021,Minnesota,462596,6270
2/1/2021,Mississippi,275706,6056
2/1/2021,Missouri,501226,7182
2/1/2021,Montana,94146,1235
2/1/2021,Nebraska,192112,2031
2/1/2021,Nevada,279228,4281
2/1/2021,New Hampshire,66058,1059
2/1/2021,New Jersey,700346,21513
2/1/2021,New Mexico,174550,3297
2/1/2021,New York,1429096,43354
2/1/2021,North Carolina,763358,9397
2/1/2021,North Dakota,97708,1447
2/1/2021,Ohio,899079,11233
2/1/2021,Oklahoma,390868,3564
2/1/2021,Oregon,143373,1980
2/1/2021,Pennsylvania,851911,21741
2/1/2021,Rhode Island,115956,2173
2/1/2021,South Carolina,445916,7283
2/1/2021,South Dakota,108315,1778
2/1/2021,Tennessee,715439,9660
2/1/2021,Texas,2412150,37405
2/1/2021,Utah,347210,1669
2/1/2021,Vermont,12083,175
2/1/2021,Virginia,507640,6474
2/1/2021,Washington,317703,4404
2/1/2021,West Virginia,121425,2028
2/1/2021,Wisconsin,592921,6439
2/1/2021,Wyoming,52057,596
2/2/2021,Alabama,462938,7894
2/2/2021,Alaska,54223,269
2/2/2021,Arizona,766445,13415
2/2/2021,Arkansas,298004,4939
2/2/2021,California,3354544,41858
2/2/2021,Colorado,400383,5747
2/2/2021,Connecticut,256522,7133
2/2/2021,Delaware,78696,1108
2/2/2021,District of Columbia,37138,921
2/2/2021,Florida,1737632,26821
2/2/2021,Georgia,893441,14024
2/2/2021,Hawaii,25932,407
2/2/2021,Idaho,163781,1743
2/2/2021,Illinois,1133691,21336
2/2/2021,Indiana,633043,10054
2/2/2021,Iowa,321274,4919
2/2/2021,Kansas,279734,3809
2/2/2021,Kentucky,370943,4028
2/2/2021,Louisiana,404194,8953
2/2/2021,Maine,39960,618
2/2/2021,Maryland,356717,7188
2/2/2021,Massachusetts,528662,14652
2/2/2021,Michigan,611976,15599
2/2/2021,Minnesota,463200,6278
2/2/2021,Mississippi,276531,6132
2/2/2021,Missouri,502819,7410
2/2/2021,Montana,94460,1250
2/2/2021,Nebraska,192553,2036
2/2/2021,Nevada,280025,4328
2/2/2021,New Hampshire,66384,1066
2/2/2021,New Jersey,703496,21584
2/2/2021,New Mexico,174982,3312
2/2/2021,New York,1437045,43524
2/2/2021,North Carolina,766378,9477
2/2/2021,North Dakota,97823,1447
2/2/2021,Ohio,902736,11339
2/2/2021,Oklahoma,392164,3602
2/2/2021,Oregon,143978,2001
2/2/2021,Pennsylvania,856214,21866
2/2/2021,Rhode Island,116191,2186
2/2/2021,South Carolina,447904,7318
2/2/2021,South Dakota,108431,1779
2/2/2021,Tennessee,717472,9806
2/2/2021,Texas,2430370,37760
2/2/2021,Utah,348409,1687
2/2/2021,Vermont,12196,176
2/2/2021,Virginia,510380,6517
2/2/2021,Washington,318967,4402
2/2/2021,West Virginia,121935,2031
2/2/2021,Wisconsin,594217,6485
2/2/2021,Wyoming,52128,624
2/3/2021,Alabama,465056,8203
2/3/2021,Alaska,54447,269
2/3/2021,Arizona,769297,13593
2/3/2021,Arkansas,300430,4985
2/3/2021,California,3367104,42434
2/3/2021,Colorado,401751,5759
2/3/2021,Connecticut,257004,7157
2/3/2021,Delaware,78982,1130
2/3/2021,District of Columbia,37199,926
2/3/2021,Florida,1744611,27018
2/3/2021,Georgia,898639,14153
2/3/2021,Hawaii,26000,411
2/3/2021,Idaho,164257,1750
2/3/2021,Illinois,1137037,21420
2/3/2021,Indiana,634470,10091
2/3/2021,Iowa,322308,4975
2/3/2021,Kansas,281866,3895
2/3/2021,Kentucky,372774,4067
2/3/2021,Louisiana,406235,9006
2/3/2021,Maine,40233,627
2/3/2021,Maryland,357660,7220
2/3/2021,Massachusetts,531117,14708
2/3/2021,Michigan,613637,15633
2/3/2021,Minnesota,463834,6302
2/3/2021,Mississippi,277322,6158
2/3/2021,Missouri,504315,7491
2/3/2021,Montana,94890,1304
2/3/2021,Nebraska,193128,2042
2/3/2021,Nevada,280835,4376
2/3/2021,New Hampshire,66721,1076
2/3/2021,New Jersey,705807,21693
2/3/2021,New Mexico,175652,3340
2/3/2021,New York,1444199,43687
2/3/2021,North Carolina,777071,9625
2/3/2021,North Dakota,97961,1447
2/3/2021,Ohio,906727,11431
2/3/2021,Oklahoma,394283,3654
2/3/2021,Oregon,144605,2011
2/3/2021,Pennsylvania,859345,22010
2/3/2021,Rhode Island,116704,2198
2/3/2021,South Carolina,450794,7394
2/3/2021,South Dakota,108639,1782
2/3/2021,Tennessee,719332,9939
2/3/2021,Texas,2448334,38203
2/3/2021,Utah,350000,1699
2/3/2021,Vermont,12329,179
2/3/2021,Virginia,513339,6575
2/3/2021,Washington,320502,4466
2/3/2021,West Virginia,122470,2058
2/3/2021,Wisconsin,595756,6500
2/3/2021,Wyoming,52288,624
2/4/2021,Alabama,467823,8365
2/4/2021,Alaska,54631,269
2/4/2021,Arizona,773636,13792
2/4/2021,Arkansas,302899,5009
2/4/2021,California,3381785,43062
2/4/2021,Colorado,403412,5774
2/4/2021,Connecticut,257941,7185
2/4/2021,Delaware,79225,1135
2/4/2021,District of Columbia,37365,932
2/4/2021,Florida,1752322,27246
2/4/2021,Georgia,904450,14315
2/4/2021,Hawaii,26101,413
2/4/2021,Idaho,164696,1749
2/4/2021,Illinois,1140341,21497
2/4/2021,Indiana,636830,11637
2/4/2021,Iowa,323216,5033
2/4/2021,Kansas,281951,3895
2/4/2021,Kentucky,375851,4117
2/4/2021,Louisiana,408995,9044
2/4/2021,Maine,40534,630
2/4/2021,Maryland,359214,7251
2/4/2021,Massachusetts,533921,14784
2/4/2021,Michigan,616705,15714
2/4/2021,Minnesota,465244,6319
2/4/2021,Mississippi,278532,6182
2/4/2021,Missouri,505891,7518
2/4/2021,Montana,95191,1310
2/4/2021,Nebraska,193612,2067
2/4/2021,Nevada,281780,4428
2/4/2021,New Hampshire,67117,1085
2/4/2021,New Jersey,709096,21793
2/4/2021,New Mexico,176211,3357
2/4/2021,New York,1451169,43842
2/4/2021,North Carolina,783575,9767
2/4/2021,North Dakota,98059,1447
2/4/2021,Ohio,910847,11510
2/4/2021,Oklahoma,397065,3681
2/4/2021,Oregon,145322,2018
2/4/2021,Pennsylvania,862763,22143
2/4/2021,Rhode Island,117291,2209
2/4/2021,South Carolina,453878,7487
2/4/2021,South Dakota,108813,1788
2/4/2021,Tennessee,722288,10107
2/4/2021,Texas,2461907,38610
2/4/2021,Utah,351273,1711
2/4/2021,Vermont,12503,181
2/4/2021,Virginia,516398,6650
2/4/2021,Washington,321940,4492
2/4/2021,West Virginia,123044,2080
2/4/2021,Wisconsin,597475,6549
2/4/2021,Wyoming,52468,624
2/5/2021,Alabama,469319,8449
2/5/2021,Alaska,54880,269
2/5/2021,Arizona,777038,13965
2/5/2021,Arkansas,304723,5050
2/5/2021,California,3395797,43631
2/5/2021,Colorado,405200,5804
2/5/2021,Connecticut,259372,7214
2/5/2021,Delaware,79546,1191
2/5/2021,District of Columbia,37634,940
2/5/2021,Florida,1763865,27456
2/5/2021,Georgia,909170,14413
2/5/2021,Hawaii,26221,413
2/5/2021,Idaho,165058,1760
2/5/2021,Illinois,1143961,21603
2/5/2021,Indiana,638314,11686
2/5/2021,Iowa,323797,5067
2/5/2021,Kansas,284554,4101
2/5/2021,Kentucky,378276,4149
2/5/2021,Louisiana,409861,9076
2/5/2021,Maine,40799,632
2/5/2021,Maryland,360762,7287
2/5/2021,Massachusetts,537208,14859
2/5/2021,Michigan,618398,15739
2/5/2021,Minnesota,466292,6341
2/5/2021,Mississippi,279742,6222
2/5/2021,Missouri,507708,7540
2/5/2021,Montana,95539,1312
2/5/2021,Nebraska,194089,2076
2/5/2021,Nevada,282700,4466
2/5/2021,New Hampshire,67595,1091
2/5/2021,New Jersey,713324,21886
2/5/2021,New Mexico,176793,3380
2/5/2021,New York,1459066,44012
2/5/2021,North Carolina,788516,9880
2/5/2021,North Dakota,98120,1451
2/5/2021,Ohio,914530,11571
2/5/2021,Oklahoma,399727,3710
2/5/2021,Oregon,146137,2022
2/5/2021,Pennsylvania,867502,22273
2/5/2021,Rhode Island,117891,2212
2/5/2021,South Carolina,459974,7553
2/5/2021,South Dakota,108944,1798
2/5/2021,Tennessee,724749,10307
2/5/2021,Texas,2476282,39039
2/5/2021,Utah,352489,1729
2/5/2021,Vermont,12612,181
2/5/2021,Virginia,521467,6732
2/5/2021,Washington,323334,4526
2/5/2021,West Virginia,123641,2100
2/5/2021,Wisconsin,598902,6579
2/5/2021,Wyoming,52576,624
2/6/2021,Alabama,471311,8513
2/6/2021,Alaska,54880,269
2/6/2021,Arizona,780200,14039
2/6/2021,Arkansas,306064,5061
2/6/2021,California,3407369,43987
2/6/2021,Colorado,406577,5819
2/6/2021,Connecticut,259372,7214
2/6/2021,Delaware,79832,1202
2/6/2021,District of Columbia,37877,947
2/6/2021,Florida,1771351,27598
2/6/2021,Georgia,913596,14642
2/6/2021,Hawaii,26325,413
2/6/2021,Idaho,165259,1769
2/6/2021,Illinois,1146952,21676
2/6/2021,Indiana,641133,11752
2/6/2021,Iowa,324306,5108
2/6/2021,Kansas,284554,4101
2/6/2021,Kentucky,380166,4202
2/6/2021,Louisiana,409861,9076
2/6/2021,Maine,41064,634
2/6/2021,Maryland,362263,7329
2/6/2021,Massachusetts,540827,14921
2/6/2021,Michigan,619463,15843
2/6/2021,Minnesota,467285,6357
2/6/2021,Mississippi,280778,6266
2/6/2021,Missouri,508465,7557
2/6/2021,Montana,95753,1313
2/6/2021,Nebraska,194422,2081
2/6/2021,Nevada,283459,4498
2/6/2021,New Hampshire,68061,1098
2/6/2021,New Jersey,717834,21964
2/6/2021,New Mexico,177214,3388
2/6/2021,New York,1470558,44210
2/6/2021,North Carolina,792618,9962
2/6/2021,North Dakota,98131,1453
2/6/2021,Ohio,918079,11652
2/6/2021,Oklahoma,401780,3761
2/6/2021,Oregon,146741,2032
2/6/2021,Pennsylvania,871435,22422
2/6/2021,Rhode Island,117891,2212
2/6/2021,South Carolina,462981,7611
2/6/2021,South Dakota,109132,1804
2/6/2021,Tennessee,727428,10365
2/6/2021,Texas,2484782,39330
2/6/2021,Utah,353700,1733
2/6/2021,Vermont,12766,182
2/6/2021,Virginia,526176,6773
2/6/2021,Washington,323748,4527
2/6/2021,West Virginia,124190,2119
2/6/2021,Wisconsin,600016,6615
2/6/2021,Wyoming,52618,624
2/7/2021,Alabama,472423,8515
2/7/2021,Alaska,54880,269
2/7/2021,Arizona,780872,14051
2/7/2021,Arkansas,306736,5076
2/7/2021,California,3417563,44152
2/7/2021,Colorado,407701,5828
2/7/2021,Connecticut,259372,7214
2/7/2021,Delaware,80594,1208
2/7/2021,District of Columbia,38035,952
2/7/2021,Florida,1777975,27695
2/7/2021,Georgia,917063,14642
2/7/2021,Hawaii,26398,415
2/7/2021,Idaho,165259,1769
2/7/2021,Illinois,1148947,21738
2/7/2021,Indiana,642865,11817
2/7/2021,Iowa,324590,5108
2/7/2021,Kansas,284560,4101
2/7/2021,Kentucky,381271,4224
2/7/2021,Louisiana,411812,9119
2/7/2021,Maine,41218,635
2/7/2021,Maryland,363829,7349
